source,target,probability_mean,probability_std,numeric_score_target,known_positive,source_type,target_type,score_final,symbolic_confidence,sym_base_score,path_length,sym_category,neurosymbolic_score,top5_influent_nodes,best_ontology_path
ressource bonus pour la leçon 3 Méthodes et constructeurs de classe,BLockGame,0.10315198829120276,0.1635719863978432,0.12935257077791257,False,unknown,Badge,0.10839210478854473,0.18448533501579184,0.16666666666666666,6,indirect,0.15601866366218564,Class_Methods_and_Constructors | Java_Basics | Static_functions | Control_Statements | Classes_and_Objects,ressource bonus pour la leçon 3 Méthodes et constructeurs de classe → Static_functions → Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Control_Statements → BLockGame
Events,bonusPoints,0.31218099467280536,0.08391381930830087,0.0,False,GamifiedResource,BonusPoints,0.2497447957382443,0.07189130203804733,0.1,10,indirect,0.15599269446021263,,N/A
Experience,Stash,0.3119313210489305,0.09495501959647568,0.9172442572270822,False,Class,Reward,0.43299390828456086,0.07189130203804733,0.1,10,indirect,0.15590530869185645,,N/A
Number of hours for completing the course,Stash,0.10143841544633463,0.15738333520624587,0.9172442572270822,False,unknown,Reward,0.26459958380248416,0.18468890556743534,0.16666666666666666,6,indirect,0.15555123402505008,Course | ObjectOrientedProgramming | Java_Basics | has_TotalCompletionHours | Functions,Number of hours for completing the course → has_TotalCompletionHours → Course → ObjectOrientedProgramming → Java_Basics → Functions → Stash
the original language inwhich the course is created with,Stash,0.10143841544633463,0.15738333520624587,0.9172442572270822,False,unknown,Reward,0.26459958380248416,0.18468890556743534,0.16666666666666666,6,indirect,0.15555123402505008,Course | ObjectOrientedProgramming | Java_Basics | has_TeachingLanguage | Functions,the original language inwhich the course is created with → has_TeachingLanguage → Course → ObjectOrientedProgramming → Java_Basics → Functions → Stash
total number of learners enrolled to the course throughout the years,Stash,0.10143841544633463,0.15738333520624587,0.9172442572270822,False,unknown,Reward,0.26459958380248416,0.18468890556743534,0.16666666666666666,6,indirect,0.15555123402505008,Course | ObjectOrientedProgramming | Java_Basics | has_TotalEnrollment | Functions,total number of learners enrolled to the course throughout the years → has_TotalEnrollment → Course → ObjectOrientedProgramming → Java_Basics → Functions → Stash
language for the transcript of the course's resources,Stash,0.10143841544633463,0.15738333520624587,0.9172442572270822,False,unknown,Reward,0.26459958380248416,0.18468890556743534,0.16666666666666666,6,indirect,0.15555123402505008,Course | ObjectOrientedProgramming | Java_Basics | has_TranslationLanguage | Functions,language for the transcript of the course's resources → has_TranslationLanguage → Course → ObjectOrientedProgramming → Java_Basics → Functions → Stash
Whether it is flexible or has certain deadlines,Stash,0.10143841544633463,0.15738333520624587,0.9172442572270822,False,unknown,Reward,0.26459958380248416,0.18468890556743534,0.16666666666666666,6,indirect,0.15555123402505008,Course | ObjectOrientedProgramming | Java_Basics | has_LearningPace | Functions,Whether it is flexible or has certain deadlines → has_LearningPace → Course → ObjectOrientedProgramming → Java_Basics → Functions → Stash
rating of course from 0 to 5.,Stash,0.10143841544633463,0.15738333520624587,0.9172442572270822,False,unknown,Reward,0.26459958380248416,0.18468890556743534,0.16666666666666666,6,indirect,0.15555123402505008,Course | ObjectOrientedProgramming | Java_Basics | has_Rating | Functions,rating of course from 0 to 5. → has_Rating → Course → ObjectOrientedProgramming → Java_Basics → Functions → Stash
startingPage,BLockGame,0.29350714964860736,0.13452466476627364,0.12935257077791257,False,AnnotationProperty,Badge,0.2606762338744684,0.0796690798158251,0.1111111111111111,9,indirect,0.1545124042572989,,N/A
has_bag,Level_Up,0.27502818053124106,0.1279133501266105,1.0,False,unknown,Level,0.42002254442499287,0.08939130203804733,0.125,8,indirect,0.15436420951066515,,N/A
Task_about_Event_Handler_and_Listener,Tiny_stash,0.21971082247084106,0.16693529288791123,0.0415518252487452,False,GamifiedResource,Reward,0.1840790230264219,0.118557968704714,0.16666666666666666,6,indirect,0.15396146752285847,,N/A
"index key for the resource ""Java FX""",Stash,0.09662389492192885,0.1591817953743075,0.9172442572270822,False,unknown,Reward,0.2607479673829595,0.18464923368453867,0.16666666666666666,6,indirect,0.15384036511762525,Java_FX | ObjectOrientedProgramming | Graphical_User_Interface | Java_Basics | Functions,"index key for the resource ""Java FX"" → Java_FX → Graphical_User_Interface → ObjectOrientedProgramming → Java_Basics → Functions → Stash"
Overloaded_constructors,bonusPoints,0.29111207244660187,0.09034286290962305,0.0,False,GamifiedResource,BonusPoints,0.2328896579572815,0.0796690798158251,0.1111111111111111,9,indirect,0.15367412723659696,,N/A
the original language inwhich the course is created with,Level_Up,0.1102018332763075,0.1565808833155557,1.0,False,unknown,Level,0.288161466621046,0.17647884068747027,0.16666666666666666,6,indirect,0.1532818880935633,Course | ObjectOrientedProgramming | has_TeachingLanguage | Java_Basics | Variables,the original language inwhich the course is created with → has_TeachingLanguage → Course → ObjectOrientedProgramming → Java_Basics → Variables → Level_Up
Number of hours for completing the course,Level_Up,0.1102018332763075,0.1565808833155557,1.0,False,unknown,Level,0.288161466621046,0.17647884068747027,0.16666666666666666,6,indirect,0.1532818880935633,Course | ObjectOrientedProgramming | has_TotalCompletionHours | Java_Basics | Variables,Number of hours for completing the course → has_TotalCompletionHours → Course → ObjectOrientedProgramming → Java_Basics → Variables → Level_Up
total number of learners enrolled to the course throughout the years,Level_Up,0.1102018332763075,0.1565808833155557,1.0,False,unknown,Level,0.288161466621046,0.17647884068747027,0.16666666666666666,6,indirect,0.1532818880935633,Course | ObjectOrientedProgramming | has_TotalEnrollment | Java_Basics | Variables,total number of learners enrolled to the course throughout the years → has_TotalEnrollment → Course → ObjectOrientedProgramming → Java_Basics → Variables → Level_Up
Whether it is flexible or has certain deadlines,Level_Up,0.1102018332763075,0.1565808833155557,1.0,False,unknown,Level,0.288161466621046,0.17647884068747027,0.16666666666666666,6,indirect,0.1532818880935633,Course | ObjectOrientedProgramming | has_LearningPace | Java_Basics | Variables,Whether it is flexible or has certain deadlines → has_LearningPace → Course → ObjectOrientedProgramming → Java_Basics → Variables → Level_Up
language for the transcript of the course's resources,Level_Up,0.1102018332763075,0.1565808833155557,1.0,False,unknown,Level,0.288161466621046,0.17647884068747027,0.16666666666666666,6,indirect,0.1532818880935633,Course | ObjectOrientedProgramming | has_TranslationLanguage | Java_Basics | Variables,language for the transcript of the course's resources → has_TranslationLanguage → Course → ObjectOrientedProgramming → Java_Basics → Variables → Level_Up
rating of course from 0 to 5.,Level_Up,0.1102018332763075,0.1565808833155557,1.0,False,unknown,Level,0.288161466621046,0.17647884068747027,0.16666666666666666,6,indirect,0.1532818880935633,Course | ObjectOrientedProgramming | has_Rating | Java_Basics | Variables,rating of course from 0 to 5. → has_Rating → Course → ObjectOrientedProgramming → Java_Basics → Variables → Level_Up
"ressource bonus pour la leçon 7 ""Event Handler and Listener""",Stash,0.09361713230559028,0.1607010870388057,0.9172442572270822,False,unknown,Reward,0.2583425572898887,0.18473481587259544,0.16666666666666666,6,indirect,0.15284362662414364,Event_Handler_and_Listener | ObjectOrientedProgramming | Event_Types | Java_Basics | Functions,"ressource bonus pour la leçon 7 ""Event Handler and Listener"" → Event_Types → Event_Handler_and_Listener → ObjectOrientedProgramming → Java_Basics → Functions → Stash"
bonus resource for lesson 7 Event Handler and Listener,Stash,0.09361713230559028,0.1607010870388057,0.9172442572270822,False,unknown,Reward,0.2583425572898887,0.18473481587259544,0.16666666666666666,6,indirect,0.15284362662414364,Event_Handler_and_Listener | ObjectOrientedProgramming | Event_Types | Java_Basics | Functions,bonus resource for lesson 7 Event Handler and Listener → Event_Types → Event_Handler_and_Listener → ObjectOrientedProgramming → Java_Basics → Functions → Stash
bonus resource for lesson 8 Exception Handling,Stash,0.09357086054244719,0.1607226359979368,0.9172442572270822,False,unknown,Reward,0.2583055398793742,0.18461277440232857,0.16666666666666666,6,indirect,0.15274810455137008,Exception_Handling | ObjectOrientedProgramming | Exception_Types | Java_Basics | Functions,bonus resource for lesson 8 Exception Handling → Exception_Types → Exception_Handling → ObjectOrientedProgramming → Java_Basics → Functions → Stash
ressource bonus pour la leçon 8 Gestion des exceptions,Stash,0.09357086054244719,0.1607226359979368,0.9172442572270822,False,unknown,Reward,0.2583055398793742,0.18461277440232857,0.16666666666666666,6,indirect,0.15274810455137008,Exception_Handling | ObjectOrientedProgramming | Exception_Types | Java_Basics | Functions,ressource bonus pour la leçon 8 Gestion des exceptions → Exception_Types → Exception_Handling → ObjectOrientedProgramming → Java_Basics → Functions → Stash
bonus resource for lesson 9 Input and Output Stream,Stash,0.0935303139179258,0.16074152520084145,0.9172442572270822,False,unknown,Reward,0.2582731025797571,0.18449501017367342,0.16666666666666666,6,indirect,0.15265736648416176,ObjectOrientedProgramming | Java_Basics | Input_and_Output_Stream | Delimiters | Functions,bonus resource for lesson 9 Input and Output Stream → Delimiters → Input_and_Output_Stream → ObjectOrientedProgramming → Java_Basics → Functions → Stash
ressource bonus pour la leçon 9 Flux d'entrée et de sortie,Stash,0.0935303139179258,0.16074152520084145,0.9172442572270822,False,unknown,Reward,0.2582731025797571,0.18449501017367342,0.16666666666666666,6,indirect,0.15265736648416176,ObjectOrientedProgramming | Java_Basics | Input_and_Output_Stream | Delimiters | Functions,ressource bonus pour la leçon 9 Flux d'entrée et de sortie → Delimiters → Input_and_Output_Stream → ObjectOrientedProgramming → Java_Basics → Functions → Stash
_:b94,Tiny_stash,0.2701321099340417,0.14047299288310655,0.0415518252487452,False,IndividualPropertyAtom,Reward,0.22441605299698242,0.08939130203804733,0.125,8,indirect,0.15265058480164534,,N/A
JavafunctionTypes,Motrain,0.10762207821690455,0.15620577466338864,0.0,False,IndexKey,GameElementResource,0.08609766257352364,0.17689130203804734,0.25,4,indirect,0.15264707370064737,,N/A
_:b191,Tiny_stash,0.2699473051387311,0.14606583928213354,0.0415518252487452,False,IndividualPropertyAtom,Reward,0.22426820916073395,0.08939130203804733,0.125,8,indirect,0.15258590312328665,,N/A
_:b180,Tiny_stash,0.26983034612140605,0.14609646798236425,0.0415518252487452,False,IndividualPropertyAtom,Reward,0.2241746419468739,0.08939130203804733,0.125,8,indirect,0.1525449674672229,,N/A
_:b158,Tiny_stash,0.26983034612140605,0.14609646798236425,0.0415518252487452,False,IndividualPropertyAtom,Reward,0.2241746419468739,0.08939130203804733,0.125,8,indirect,0.1525449674672229,,N/A
_:b169,Tiny_stash,0.26983034612140605,0.14609646798236425,0.0415518252487452,False,IndividualPropertyAtom,Reward,0.2241746419468739,0.08939130203804733,0.125,8,indirect,0.1525449674672229,,N/A
_:b92,Tiny_stash,0.269374338612803,0.1409963075036871,0.0415518252487452,False,IndividualPropertyAtom,Reward,0.22380983593999149,0.08939130203804733,0.125,8,indirect,0.15238536483921183,,N/A
_:b95,Level_Up,0.2864005218104266,0.08877252572768461,1.0,False,AtomList,Level,0.4291204174483413,0.0796690798158251,0.1111111111111111,9,indirect,0.15202508451393562,,N/A
Error2,Tiny_stash,0.26812980156343824,0.2705136609879814,0.0415518252487452,False,Class,Reward,0.22281420630049967,0.08939130203804733,0.125,8,indirect,0.15194977687193414,,N/A
has_Priority,bonusPoints,0.10561285845681376,0.15433088554114943,0.0,False,DatatypeProperty,BonusPoints,0.084490286765451,0.17689130203804734,0.25,4,indirect,0.1519438467846156,,N/A
_:b269,Tiny_stash,0.2678269563799029,0.14208841523878357,0.0415518252487452,False,IndividualPropertyAtom,Reward,0.22257193015367138,0.08939130203804733,0.125,8,indirect,0.15184378105769678,,N/A
_:b93,Level_Up,0.28429331700315347,0.09059910697305368,1.0,False,AtomList,Level,0.4274346536025228,0.0796690798158251,0.1111111111111111,9,indirect,0.15128756283139003,,N/A
ressource bonus pour la leçon 4 Méthodes et constructeurs de classe,Stash,0.11643496234025705,0.15856578506788102,0.9172442572270822,False,unknown,Reward,0.2765968213176221,0.16999139854847356,0.16666666666666666,6,indirect,0.15124664587559777,Inheritance | Parent_classes | ObjectOrientedProgramming | Java_Basics | Multi-level_inheritance,ressource bonus pour la leçon 4 Méthodes et constructeurs de classe → Parent_classes → Inheritance → ObjectOrientedProgramming → Java_Basics → Functions → Stash
bonus resource for lesson 4 Class Methods and Constructors,Stash,0.11643496234025705,0.15856578506788102,0.9172442572270822,False,unknown,Reward,0.2765968213176221,0.16999139854847356,0.16666666666666666,6,indirect,0.15124664587559777,Inheritance | Parent_classes | ObjectOrientedProgramming | Java_Basics | Multi-level_inheritance,bonus resource for lesson 4 Class Methods and Constructors → Parent_classes → Inheritance → ObjectOrientedProgramming → Java_Basics → Functions → Stash
bonus resource for lesson 7 Event Handler and Listener,Level_Up,0.10308868882911111,0.1586771289994962,1.0,False,unknown,Level,0.2824709510632889,0.17667379838741853,0.16666666666666666,6,indirect,0.15091901004201094,Event_Handler_and_Listener | Event_Types | Overloading | ObjectOrientedProgramming | Polymorphism,bonus resource for lesson 7 Event Handler and Listener → Event_Types → Event_Handler_and_Listener → ObjectOrientedProgramming → Polymorphism → Overloading → Level_Up
"ressource bonus pour la leçon 7 ""Event Handler and Listener""",Level_Up,0.10308868882911111,0.1586771289994962,1.0,False,unknown,Level,0.2824709510632889,0.17667379838741853,0.16666666666666666,6,indirect,0.15091901004201094,Event_Handler_and_Listener | Event_Types | Overloading | ObjectOrientedProgramming | Polymorphism,"ressource bonus pour la leçon 7 ""Event Handler and Listener"" → Event_Types → Event_Handler_and_Listener → ObjectOrientedProgramming → Polymorphism → Overloading → Level_Up"
ressource bonus pour la leçon 8 Gestion des exceptions,Level_Up,0.10303167652706655,0.15870933621823263,1.0,False,unknown,Level,0.28242534122165325,0.1765361235056712,0.16666666666666666,6,indirect,0.15080956706315957,Exception_Handling | ObjectOrientedProgramming | Exception_Types | Polymorphism | Overloading,ressource bonus pour la leçon 8 Gestion des exceptions → Exception_Types → Exception_Handling → ObjectOrientedProgramming → Polymorphism → Overloading → Level_Up
bonus resource for lesson 8 Exception Handling,Level_Up,0.10303167652706655,0.15870933621823263,1.0,False,unknown,Level,0.28242534122165325,0.1765361235056712,0.16666666666666666,6,indirect,0.15080956706315957,Exception_Handling | ObjectOrientedProgramming | Exception_Types | Polymorphism | Overloading,bonus resource for lesson 8 Exception Handling → Exception_Types → Exception_Handling → ObjectOrientedProgramming → Polymorphism → Overloading → Level_Up
Buil-in_Data_Types,Motrain,0.21044706230348145,0.21296958673512814,0.0,False,GamifiedResource,GameElementResource,0.16835764984278517,0.118557968704714,0.16666666666666666,6,indirect,0.1507191514642826,,N/A
ressource bonus pour la leçon 9 Flux d'entrée et de sortie,Level_Up,0.10231505464183643,0.15902245075998936,1.0,False,unknown,Level,0.28185204371346917,0.17643307980559791,0.16666666666666666,6,indirect,0.1504917709982814,ObjectOrientedProgramming | Input_and_Output_Stream | Delimiters | Polymorphism | Overloading,ressource bonus pour la leçon 9 Flux d'entrée et de sortie → Delimiters → Input_and_Output_Stream → ObjectOrientedProgramming → Polymorphism → Overloading → Level_Up
bonus resource for lesson 9 Input and Output Stream,Level_Up,0.10231505464183643,0.15902245075998936,1.0,False,unknown,Level,0.28185204371346917,0.17643307980559791,0.16666666666666666,6,indirect,0.1504917709982814,ObjectOrientedProgramming | Input_and_Output_Stream | Delimiters | Polymorphism | Overloading,bonus resource for lesson 9 Input and Output Stream → Delimiters → Input_and_Output_Stream → ObjectOrientedProgramming → Polymorphism → Overloading → Level_Up
_:b284,Stash,0.24035118812389683,0.15849634564836343,0.9172442572270822,False,List,Reward,0.3757298019445339,0.10189130203804733,0.14285714285714285,7,indirect,0.15035226216809466,,N/A
_:b83,Stash,0.24035118812389683,0.15849634564836343,0.9172442572270822,False,List,Reward,0.3757298019445339,0.10189130203804733,0.14285714285714285,7,indirect,0.15035226216809466,,N/A
_:b91,Level_Up,0.2813747705906885,0.09333024443350821,1.0,False,AtomList,Level,0.4250998164725508,0.0796690798158251,0.1111111111111111,9,indirect,0.1502660715870273,,N/A
IK2,Motrain,0.10081205881030038,0.15357734485116914,0.0,False,IndexKey,GameElementResource,0.0806496470482403,0.17689130203804734,0.25,4,indirect,0.15026356690833592,,N/A
Number of hours for completing the course,BLockGame,0.08614282182289369,0.1617684218395463,0.12935257077791257,False,unknown,Badge,0.09478477161389748,0.18468302202548034,0.16666666666666666,6,indirect,0.15019395195457502,Course | ObjectOrientedProgramming | Java_Basics | has_TotalCompletionHours | Control_Statements,Number of hours for completing the course → has_TotalCompletionHours → Course → ObjectOrientedProgramming → Java_Basics → Control_Statements → BLockGame
language for the transcript of the course's resources,BLockGame,0.08614282182289369,0.1617684218395463,0.12935257077791257,False,unknown,Badge,0.09478477161389748,0.18468302202548034,0.16666666666666666,6,indirect,0.15019395195457502,Course | ObjectOrientedProgramming | Java_Basics | has_TranslationLanguage | Control_Statements,language for the transcript of the course's resources → has_TranslationLanguage → Course → ObjectOrientedProgramming → Java_Basics → Control_Statements → BLockGame
